Mass_Tag_ID,P1A_,P1B_,P2A_,P2B_,P3A_,P3B_,P4A_,P4B_,P5A_,P5B_,P6A_,P6B_
10616052,-0.61415573,-0.343448681,0.05425289,-0.692252731,0.084282919,-0.240439009,-0.371796029,-0.7254441,-0.461773595,-0.818452531,0.086403536,-0.551522315
10616053,0.084179128,0.311191752,0.217951552,,0.005082604,0.002539775,1.053078286,0.621196373,1.82996066,1.815815768,0.418087086,-1.013774603
10616058,-0.479329239,-0.776074608,-0.241157512,-0.318635433,-0.36332959,-0.281106758,-0.245602804,-0.288911293,-0.167005938,0.187661514,-0.048754805,-0.928342698
10616167,-0.786665852,-0.620417168,,0.644480022,-0.961761794,0.178885572,,4.309324294,-1.113267371,-0.513315364,-0.925239049,2.60365245
10616349,3.244894168,3.269512791,2.958579401,3.133574928,3.301098237,2.762066117,3.584333605,3.579069473,2.181188535,2.982746504,4.422657557,3.498688204
10616640,-0.996190197,-0.289730116,-0.448441873,0.368739714,-0.501176444,0.172989503,-0.973733403,-1.084907995,0.063051753,-0.07099476,-0.78601889,0.25074931
10618861,-0.157731976,-0.303290598,-1.303576097,-0.284012438,0.360973515,0.501296101,-1.146817513,-1.638355498,-0.935434487,-0.765422755,-0.518277388,-0.693932639
10619093,1.320320563,0.949607771,-0.567969185,0.741056202,1.801698507,1.916602827,0.149733661,-0.395338828,0.371702115,0.414552028,0.607523715,0.994980506
10619571,,-0.858852916,0.125853268,-0.240065217,-0.340256941,-0.533580318,1.22765866,0.186107523,0.256965753,0.154650482,0.202539771,0.218989819
10622658,-0.014734704,0.040796217,0.585777153,-0.150693499,-0.161953701,-0.222616087,0.587389505,0.505345183,1.305182745,1.525436684,-0.01518638,-1.402872667
10624752,-0.515546559,-0.833505795,-0.392503143,-0.465542717,-0.513007903,-0.238134877,-0.226916071,-0.209821271,0.055538637,0.259774601,-0.034287623,-0.992892639
10624878,,0.045586003,-0.127515775,0.552606044,0.794340824,1.904438349,,0.191381326,1.090355441,0.034911895,0.231065592,1.071374505
10625152,-1.066355072,-0.367883133,-1.38096556,-0.604391389,-0.875443332,-0.103753797,0.168669899,-0.379475647,1.060082237,-0.213736103,-0.175511649,-0.568691281
10630381,0.055018608,-0.099741979,-1.255189818,0.008413951,0.737559807,0.671469971,-1.107140578,-1.526819482,-0.860861975,-0.62330067,-0.382575643,-0.437533158
10631173,-0.627979488,-0.531850148,,-0.624998224,-0.604423024,-0.632114628,-0.470802901,-0.901000885,-1.484181698,-0.244578371,-0.282157762,-1.004014675
10641809,0.084947781,0.673224727,1.106287669,2.092411747,-0.075838801,0.116467353,2.897953615,0.859587841,1.279800646,2.831381523,1.029111219,0.849035927
10645111,,,,-0.84274468,-0.031260791,-0.453168792,-0.183728086,-1.399298037,0.82406453,-1.247618497,-0.285038925,1.020543465
10647355,1.189321557,1.433798219,1.113195929,1.458805901,1.729697313,0.996660734,2.615683258,1.789473872,0.923594525,1.663058125,,1.183406765
10647364,1.079418621,0.188903749,0.396929561,0.128020763,1.519173251,0.860947812,1.262675575,-0.061967172,2.560412142,-0.598537861,1.244125708,0.995077315
10647411,0.868071462,0.364303756,-0.448839127,0.642214391,1.55864277,1.322479929,-0.123297707,-0.470004723,-0.184300587,-0.007614631,0.246856303,0.313910059
10651958,-0.068737178,-0.611041762,0.674196917,-0.0516314,-1.664743474,-1.314510917,-0.701328934,-1.216155613,-2.016822474,0.598062246,0.221834646,-1.370284207
10734402,-0.833420721,-0.65261954,-0.101779398,-0.642661549,-0.649213576,-0.308677586,-0.75292286,-0.223049596,-0.825079767,-0.577648747,-0.832361817,-0.771965873
10735053,1.090422612,1.036648825,1.647509121,1.442093056,1.4986299,1.53777412,1.768504206,1.474487307,1.111326708,1.488085891,1.32749831,0.819154143
10735214,,,,0.997887107,-1.462200358,-1.416506168,-1.27545808,-0.650894194,-0.321446496,-0.393788271,-1.602024272,
10735303,0.26249013,0.406323578,0.522377631,0.742342394,0.396216518,1.446485811,1.212370684,0.444469913,1.476276236,0.919256209,1.159107664,1.464896
10737704,0.952448516,0.208858615,-1.010886613,0.398023861,0.991815758,0.65875183,0.537043359,-0.396021946,1.118493825,-0.051319317,0.856008071,0.527904219
10738115,-0.379449964,0.161851205,-0.082725166,0.625292955,0.155215837,0.251002311,-0.479842646,-0.727739595,0.252130191,-0.288154725,-0.382967486,0.162528674
10768674,,0.162705891,0.111502307,0.892265032,-0.007260593,0.324878392,-0.60651112,-0.589245631,0.203713875,-0.086561185,-0.430330312,0.167376274
10811922,,-0.146204238,,,0.625547383,0.422625284,,0.580731067,-0.328160185,0.269907419,0.189672043,-0.072611225
10817978,-0.704227573,,,-0.423478178,0.203377563,0.012540821,-0.191290157,-0.266287403,-0.166551037,,0.452024627,
10849639,-0.915942196,-0.793202221,-1.378157326,-1.35100019,-0.839150254,-0.507577891,-2.195441776,-1.270839165,-1.064053043,-1.153598906,-0.897542094,-1.114952256
11234438,-0.631357234,-0.523828733,-0.95570564,-0.628304117,-0.519922846,-0.641500488,-0.17559526,-0.440107115,-1.281120252,-0.664646454,-0.454793562,
11474848,,0.781529453,2.640722922,1.631091445,2.974375709,0.888921685,0.623171055,3.133419917,2.869337629,1.946102368,2.104406504,3.35098914
11512343,,2.06943704,1.91093474,1.405369765,2.84033968,0.521351626,,2.83934043,3.025226321,1.932384363,1.861444722,3.264348386
11512376,,,-0.627073214,1.468343801,0.977345726,1.488100876,0.357098365,-1.315408728,-0.156754412,,0.631574706,0.112587756
11539914,,1.193711399,,1.082726095,2.562993998,1.310258812,1.421611595,1.104448407,1.18199041,0.360971542,,1.057948062
11541196,0.203130041,0.815043514,3.022752164,1.697455267,0.56046145,0.72408623,0.998978688,1.834427076,2.422232883,-0.160932276,3.118057218,-0.302085513
11541251,-0.792312122,-0.48263585,-0.954035288,-0.865736265,-0.66125878,-0.452349479,,-0.923677241,,-1.576884986,-0.542353221,
11547413,-0.497066712,-0.408686696,-0.823825115,-0.693600222,-0.747681747,-0.5414481,-0.100809613,-0.286107474,-1.283259484,-0.382282334,-0.247191228,-0.69938215
11560418,,-0.239828661,-0.405976941,-0.333567961,0.572459813,0.290287562,0.411259096,-0.721707526,1.944225677,-0.916786949,0.806095838,0.315158953
11560526,,-0.214340677,1.605418441,0.516813503,-0.0489444,-0.080033731,-0.192151902,0.435869069,0.795244277,-0.965258024,1.608243813,-1.164054633
11562405,0.209151583,0.578679891,,,0.606892274,0.737717261,,0.139608289,,0.567914625,0.189847703,0.874263159
11563744,,-0.902783523,-0.183679442,,0.715029653,0.23397116,0.450740128,0.258311249,-0.337846908,0.172898978,-0.10530661,-0.358817014
11565923,,,-0.91827766,-0.055628472,,-0.714118982,-0.441952425,-0.515579206,0.899993788,-0.810954542,-0.582655152,-0.218688232
11567001,-0.175136802,-0.10761431,0.284542706,-0.071905654,0.243410597,0.366386398,0.39360689,-0.033136684,-0.163963063,-0.040081124,0.089873483,-0.876367718
11567715,0.713217925,0.985609223,0.370328387,0.669829757,0.926650748,0.771776635,1.005680329,0.808065383,0.567218751,0.907333215,1.265554166,0.539020668
11570411,,1.850043516,2.023840943,2.093303719,2.285697093,1.837421026,2.582723474,2.602474223,1.431215462,2.192562426,2.524555811,2.067290164
11574304,-2.09765073,-0.795451795,,-0.848324419,,-1.200713445,-1.898646977,,-1.537005686,0.107685589,-0.753787827,
11580198,-1.017459274,-1.130414251,-1.089312822,-0.725765617,,,,,-2.114064981,-0.179748815,-0.236304391,-1.981982722
11581663,-0.23596176,0.579011568,0.461704829,1.691591001,0.534580719,1.443422255,-1.4026605,0.131450749,-0.851794609,1.218981098,0.390157029,-0.432340488
11583064,,0.351953847,-0.784568184,0.744352151,0.675204592,1.953386382,-1.278983426,0.259908577,1.293434669,0.089116285,0.058883183,1.180734921
11592615,0.095241818,-0.359423559,0.266846079,0.300683396,0.174146183,0.226702588,0.900784365,-0.159890318,-1.400252636,0.53735545,0.203236045,-1.5730843
11594306,-0.306497161,-0.713338226,-0.489720022,,0.427579342,,-0.389245884,-0.689748287,-0.068260512,-0.578707522,0.000710692,0.981534109
11606052,-0.70001678,-0.315994994,-1.316603374,,-0.627219256,-0.64403611,-1.96582762,-0.386865307,0.485353526,-0.29852518,0.106657859,0.229845143
11688937,-0.130849117,0.24539568,0.363997158,0.123711353,0.251048034,0.381277917,-0.309484956,-0.485263059,-0.038870131,0.162365243,0.163169635,-0.445278719
11768192,-0.774292154,-0.634264366,-1.397725691,-0.960207968,-0.741689258,-0.917084725,-0.399246418,-0.718037128,0.157291243,-0.608397936,-0.167165246,-0.826400906
11777209,,-0.50293135,,0.357335967,-0.536005751,0.395071213,-0.138249628,-0.581123333,0.406332933,-0.042069776,-0.420119261,-0.367179163
12257700,,-0.754057303,-0.593625053,-0.649277829,-0.578794035,-0.905696166,,-0.844929052,-0.72583575,-0.437994889,-0.361714522,-0.943571042
12259590,-0.560485005,-0.333706099,-0.382366095,-0.465164956,-0.354059965,-0.210624374,-0.864202372,-1.063537044,-0.546176659,-0.317008602,-0.288444953,-0.820131209
12261171,-1.308886874,-1.15723548,-0.624909414,-0.844797412,-1.041893993,-1.063782504,-0.313243508,-0.800481801,-2.259702517,-0.682274471,-1.005028491,-1.414465112
12261420,-0.497645391,-0.01558065,-0.992455265,-0.405355739,-0.380137398,0.107452149,,-0.735173373,-0.7825261,0.107077551,-0.42163746,0.0940754
12262557,-0.306747686,-0.261583598,0.115785502,0.002958533,-0.191290177,-0.333623871,0.32349222,-0.102918894,-1.223657561,-0.087950167,-0.348268183,-0.55735408
12263678,-0.300069981,0.893536978,-0.192477006,1.332392747,0.425144691,1.364636182,-1.603723879,-0.156843656,-0.694449494,1.045411729,0.315936294,-0.678217221
12264438,,,-0.550427145,0.226472424,-0.295859831,0.393569711,-0.589723885,-0.423695576,1.102058448,-0.321376257,-0.675645696,-0.319132122
12265688,,0.44162176,-0.571907263,0.738201937,-0.40710253,0.139535051,,-0.368731127,-0.709077786,0.543032112,0.538441758,-1.123812238
12266469,0.245444681,0.187724199,0.117905077,,,-0.480330621,-0.825227347,0.346734863,0.9324425,-0.083244821,0.280689482,1.274855412
12304488,,,2.357573356,2.273022083,2.700492225,,,2.280194082,2.27791069,2.188356764,2.089528011,2.415485193
12315786,,0.989031244,0.7419852,0.868017965,1.060181938,0.794740044,1.297010536,1.229767272,-0.388439943,0.37722955,1.611279944,-0.583785622
12332298,,-0.5020015,,-0.703925508,-0.442168489,-0.73150049,-0.330094242,-0.668285973,-1.138645558,-0.864301185,-0.212349668,-1.236842176
12410623,1.38213123,,0.970151528,-0.045310902,,0.748804049,1.764734491,1.667444473,0.608807182,0.512633439,0.694856343,0.283855155
12417938,1.558045531,1.021803601,1.579542119,0.135251881,0.687324608,0.446165768,2.014968083,2.029586721,0.679531913,0.800750076,0.81771552,0.766122588
12419798,0.319498895,0.359061651,0.374404881,-0.744144888,-0.412298902,-0.587861155,0.673990814,0.639547964,-0.342226181,-0.137178554,-0.057018848,-0.339337567
12427621,0.548888098,,0.694736033,-0.053350385,,0.263955442,1.55023439,1.04748518,,-0.212201229,0.755098043,
12490399,,0.921201191,0.373810044,0.185531595,,2.301066689,0.047230899,-0.279517855,1.103236022,0.238461419,1.661929789,0.22692424
12494111,-0.052509516,,-0.311919882,1.177804305,,0.371482101,1.417926843,,2.01505328,0.91275545,0.593766731,0.71464881
12500865,0.780300208,0.070917461,0.248141258,-1.22010132,-0.36999311,-0.365688305,1.287577655,0.562563297,-0.363537205,0.00265125,-0.164078151,-0.287582493
12601323,-0.413839262,-0.149161234,-1.036225866,-0.38147149,-0.397899085,-1.178822208,-0.169496641,0.252874332,-0.129203176,0.350518382,-0.978447275,0.374423998
12625475,-0.401895383,-0.763911588,-1.105577529,-0.166574808,,-0.903977386,-0.617684512,0.132730549,-0.245690941,0.002088701,-0.555215171,-0.049722047
12815507,0.37620931,,,-0.142445641,,-0.571051587,,0.602473384,0.78503909,0.292861475,-0.215975943,0.026626564
12925790,-0.259906513,0.451511479,0.573924881,,0.554236302,0.291382125,-0.251024721,-0.394779849,0.118508776,,-0.245676826,
12959288,0.209381022,0.36576353,0.374051344,0.034155956,0.60922028,0.071261634,1.485304848,-0.093090969,-0.014757039,0.412195488,0.406237897,-0.358846034
12973471,-0.804878529,0.197211406,1.06796914,0.37482881,-0.758770796,-1.122525393,1.374300199,0.461966557,-0.893385803,0.88041857,-1.491487756,-1.131192128
12988022,-0.023526731,0.314235478,0.635299692,0.198480655,0.849659792,0.180116002,0.134298831,0.113776789,0.181928566,-0.034725813,0.781551659,0.936523973
12988852,0.157632686,,-0.62482053,-0.415143439,,3.186257965,-0.593331758,0.960838199,2.300531038,-0.586154337,0.452496793,1.017449026
13007683,-1.298303562,-1.287021808,-1.351371331,-1.056817677,-1.85083544,-1.244028473,-0.758989013,-1.345267331,0.522572396,-1.099321757,-1.23394622,-0.782142412
13026295,,0.635072395,0.468427606,0.740880117,0.419790226,0.538379698,-1.09E-10,0.727869655,0.259074311,0.495340769,0.6083209,-0.130897354
13363779,0.480871971,0.575581256,1.490795644,0.837069148,0.972662126,0.809009707,1.354952759,1.149744504,0.168458272,0.267124284,0.387140406,0.346326405
13537793,1.837487612,2.413565461,1.443988592,1.33301926,2.437887535,1.913059654,0.879549501,1.260794214,1.367996043,1.546263459,1.687510124,2.040514512
13540147,0.9237649,0.947765709,0.933834593,-0.197229369,0.138273119,-0.149863662,1.460716015,1.176136606,0.32699317,0.39196962,0.467154442,0.527377916
13541019,-0.249464998,0.193155831,0.256370533,0.448594443,-0.242324957,0.017809721,0.67378433,0.170190938,-1.104817635,0.18927052,0.100046611,-0.341032312
13542787,3.454718627,2.153937063,2.804760758,2.430307656,2.048164455,2.487551448,2.774949763,3.145598382,2.802866376,1.527285812,2.98057038,3.014916673
13542790,-0.301985221,-0.168550189,-0.304734348,,-0.68752093,-1.012405206,-0.174368825,-0.214713412,-0.999286034,-0.616094862,-0.742321047,-0.855280943
13550585,0.750494869,0.017623554,-0.952679201,-0.143589142,0.581513986,0.378753411,0.896145516,-0.74690673,1.602552391,-0.949345086,0.345744381,1.832821935
13551204,-1.085748148,-0.597480842,,-0.27553071,-0.829345831,-0.555752828,,-1.786920126,-1.650636564,-1.030864925,-0.786869529,-1.341171116
14344688,0.522599101,0.218971173,1.237928737,0.684692713,-0.191604316,-0.369716633,1.550944664,,-1.06543956,0.845980793,0.219045751,-0.233686233
15300283,0.196358075,1.112682373,0.826853936,0.502163675,0.991620452,0.870784784,0.560016355,0.723959888,0.872014841,0.294286941,1.478009508,1.242818376
15300294,0.87206375,0.178762481,0.81756878,-0.599094972,-0.084610391,-0.397249468,0.958838917,1.058216362,-0.166014038,0.325125206,0.049377956,-0.146895369
15300299,-0.284417899,-0.276017711,-0.510930722,-0.362828448,-0.308936408,-0.440914089,-0.089906395,,-0.990585664,-0.438256932,-0.285494372,-0.667311165
15300319,0.394379725,,0.270086896,-0.930792138,,0.173516578,0.59770208,0.697947111,0.389826892,,-1.092872383,0.402756207
15300323,,-0.755526149,-1.555534814,-1.462865386,,,-1.315797874,-1.190954368,-1.434222277,-1.123516861,-1.22298611,-1.05812348
15300340,-0.029586994,,0.951759089,0.593407027,,0.600017826,0.932076799,0.304832267,0.901750788,0.049201353,0.531577687,0.999281019
15300359,-0.632131897,-0.942043176,0.198971739,-0.089568167,-0.562590387,-0.049798034,0.272829092,-0.402021475,0.239634254,-0.435911802,-0.080017579,0.155358681
15300368,1.690550939,,,0.516499941,,1.334922021,2.599775358,1.927213167,2.947934545,0.266667766,1.363703682,3.937140555
15300375,-0.232784587,0.229069343,-0.143092423,0.215281337,0.291728579,-0.114811555,0.039463717,0.401445685,0.663478566,-0.948994059,-0.894029351,0.61254171
15300398,,-1.4194127,-2.043968729,-1.917774944,-1.636279958,-1.889536077,-2.531160643,-2.343535148,-1.787560254,,-1.067916962,-1.850851116
15300416,1.13685727,1.734689443,2.255804325,1.368716922,,0.161730261,0.918023406,2.019724408,2.012988866,1.226271542,1.39926808,3.480307723
15300453,0.156534068,0.1656752,0.656856734,0.532726445,,1.139347175,1.287202051,,1.222749,0.588326169,0.935760258,1.517018184
15300768,0.421689265,,0.225781464,-0.744227489,,0.207892015,0.733366588,0.532043989,1.200734869,-0.505357318,-0.24930857,0.934627778
15301049,0.211663687,0.257617711,0.560904237,0.293431611,0.528891265,0.328083083,0.459930832,0.277615439,-0.259875532,0.026843237,0.12230322,-0.425919427
15301096,1.742697028,1.269560761,0.554714565,0.001533846,0.114962684,0.479956003,,1.82896919,0.482417677,0.131343833,0.401767174,0.254558219
15301318,-0.332947576,,0.108149196,-0.252935556,,-0.320650494,0.230417076,0.175044125,1.071213334,,0.459253497,1.287620702
15301856,0.340244407,0.564361013,0.620165514,1.359287299,,0.977601251,0.23620914,-0.139164217,0.823070517,0.520403268,0.375677771,0.746808888
15303023,0.510520833,0.926465883,-0.148123156,0.015785453,0.677484807,0.62916249,-0.757671763,-0.57342333,0.134185065,1.037139129,0.4618071,0.070313666
15303047,0.972261128,0.557825421,0.613277182,0.58801046,0.747315121,0.28219486,1.290291301,0.618760052,0.351644938,0.73027048,0.50823596,0.463183759
15304563,0.143459651,0.160513694,0.751247687,0.612750985,-0.311763931,-0.821022077,0.890889653,0.064685234,-1.047398913,0.467509483,0.176382821,-0.455705006
15304809,0.345756468,0.394789751,0.514435119,-0.246218086,,-0.089352505,0.569105237,,0.601027163,-0.024537357,0.606241059,1.715160753
15308243,-0.565724568,-0.467142972,0.147656133,0.115375357,-0.308630273,0.026805024,0.455719474,1.280662217,1.012868223,-1.308323936,-1.322885868,0.135440006
15309468,-0.083736416,0.015953703,0.413968967,0.056111928,0.202013618,0.208599842,0.385256983,0.116100225,-0.400476528,-0.244077396,-0.05428513,-0.794282046
15314493,-1.204961894,-1.054096555,-0.394831625,,-1.031957011,,-0.053363054,-0.502423236,-1.378867483,-1.24272197,-1.921665599,-1.259353027
15320290,0.400819573,0.064828269,0.481461015,-0.970925274,-0.484114297,-0.480554403,0.886548374,0.679028127,-0.445788343,-0.160541661,-0.191313585,-0.319893123
15321101,,2.552736166,0.806631877,1.902187571,,1.36241771,2.290499013,0.980566866,1.811475624,1.727339616,2.195347349,2.449613001
15328066,-0.540376505,,-0.308543024,-0.544642101,,0.319740165,0.12154533,-0.218740701,-0.582289559,-0.937302277,-0.45128435,-1.322844308
15329315,-0.009190933,-0.380968419,0.090928885,-0.878325368,-0.3138361,-0.00777872,0.664846905,0.261080456,0.986861164,-0.783488701,0.094264181,1.325766759
15331023,-0.273547425,-0.118580646,-0.449826835,0.216442833,-0.213018766,0.370236176,-0.77558699,-0.754339284,-0.365575632,0.396099665,0.147612288,0.449491551
15331060,-0.825234068,,,-1.588375938,,-0.655235724,-1.171025698,-1.09530407,-0.194660567,-0.978306991,1.421161093,-1.179278545
15331438,0.019445724,0.128876361,-0.040673007,0.13766579,0.360743256,-0.292710001,0.391714807,0.183041363,-0.451186816,-0.120513993,0.254751902,-0.09591906
15353822,-0.092307434,-0.368482229,-0.254945625,-0.576627627,,,,0.280474667,,-0.390027235,-0.570889791,1.105402621
15355042,,1.356944821,1.435713692,1.304162325,,1.447718025,,1.22181061,1.094514329,0.54602636,1.810997493,2.020979327
15355087,0.082545857,-0.141416317,0.642236266,1.216394913,0.834701253,0.675437984,0.391534787,0.82157309,0.175258754,1.085761328,0.883200779,0.932184272
15355104,-0.697316317,-0.012575882,-0.660479159,-1.094784159,0.084614528,-0.320174815,-0.831539144,0.152340045,0.216536966,-0.144847785,0.073545863,0.148894307
15355116,0.484623492,0.666396313,0.453782159,0.570412569,,0.323347772,-0.991818097,-0.470796449,0.186221835,0.286883399,0.839603886,0.006091284
15355141,-0.696443336,0.703669673,0.837007688,-0.14941026,,-1.513729492,-0.335527456,-0.569066526,-1.706896882,0.532835059,0.437199323,
15355199,2.781449415,,4.37794735,2.089026786,,1.254400394,5.152589276,4.066504784,2.355954987,2.434526271,1.529347644,
15355397,-1.501024514,,-0.961870253,-0.256471368,,-0.999563269,-1.413456277,-0.873028191,-1.28913063,-0.421275751,-0.718991266,-0.855858532
15355466,0.731997601,,2.033353068,2.219475707,,2.164027433,3.025490557,3.870562442,3.355580929,0.778251464,0.649373898,2.222104753
15355600,5.291709705,,4.604638203,2.903799217,,3.478330903,6.741128487,5.080620207,5.862382082,3.089570931,4.151600919,5.517541831
15355601,0.81484638,1.768252026,1.632805211,1.01377319,2.093697827,1.333299726,1.166234934,1.106720123,1.255347657,0.801964955,2.107565287,1.543775046
15355853,-1.426567618,-1.016911437,-1.398728398,-1.252567859,-1.339897539,-1.033497921,-1.51892669,-1.528433982,-1.44397244,-1.376706726,-1.079628012,-1.958031392
15356299,-0.655114124,-0.75164763,0.172760571,0.359016318,0.175708649,-0.269656517,-0.48267277,-0.121761124,-0.771694747,0.34562049,0.142348273,0.01428838
15356537,-0.061505322,-0.141633527,-0.24695823,-0.219979032,,-0.619324746,-0.135730001,-0.517456231,-0.892600206,,0.107941922,
15358340,0.337540891,,0.350766052,0.641743424,,1.182344037,1.927515355,0.424272878,3.449361232,,0.091874089,
15359566,-0.089969962,-0.18438543,0.382284694,0.268026937,0.199024284,-0.006493497,0.356892222,0.257045532,0.18390443,0.62856221,0.546970902,-0.075963146
15364487,-0.369789477,0.916349523,2.457827097,0.954300829,,0.04737986,-0.846154318,0.673171306,-0.302314447,0.521903733,-1.14344993,-0.503409998
15368291,-0.433116318,-0.260823163,0.139742466,-0.527891537,-0.363535881,-0.263942941,0.027777332,-0.256151722,,-0.825701708,-0.638254471,-0.793856606
15368885,,0.215349313,0.782054078,1.088517833,,0.237493368,0.339660716,1.054470472,0.127300843,0.331385894,0.722108844,0.454109488
15373066,-0.426347247,0.456827334,-0.032654413,1.08979044,1.014228946,0.636631192,0.000168332,-0.009010644,1.733707015,0.14058236,6.42E-07,0.31083974
15375091,-0.033958432,-0.164025558,1.022518278,-0.987830127,0.14069581,-1.356461947,1.339878426,0.63787713,-0.401483087,-0.094628801,-1.190543914,0.064976671
15381139,0.365948335,,1.198231519,0.822890176,,1.099671242,1.123816219,0.92590012,0.183469271,0.086913293,0.78837628,
15390740,-0.807098934,-0.537378381,-0.295991312,,-0.822973888,-0.453388399,-0.411823212,-0.382254777,-0.721768281,,-0.616362859,-0.78332883
15432719,,,-0.45453659,-0.349659698,-0.605832807,-0.319082776,-0.233832419,0.608950885,0.414667291,-1.307742877,-1.414664883,-0.46446411
15462977,-0.464970174,0.126931261,-0.143872344,-0.253411427,-0.173098213,-0.259000615,-0.810976693,-0.806065196,-0.320515161,-0.093840097,-0.090538917,-0.621494057
15463007,-0.496499605,-0.108087547,-0.110522472,-0.025138925,0.059424021,-0.453147225,0.973706414,-0.300718985,-0.589453298,0.430108543,-0.046669307,-0.160385434
15463011,0.672940975,0.958679239,1.335255343,1.020278498,2.476447032,0.972099937,,1.143367956,0.47065271,1.285493971,0.645622913,0.538247456
15463027,-0.054182678,,0.867513928,-1.192415307,,-1.840823528,1.595036633,0.403531238,-0.614226707,0.011241113,-1.000121373,0.206615155
15463046,0.655662011,0.240030532,0.903745852,0.333576704,0.881576912,-0.346378093,0.127555416,0.848306106,0.889759306,0.253562368,0.370651346,2.136093708
15463063,-0.623551662,-1.02141867,0.27702017,0.528134896,-0.108573097,-0.239332972,-0.232040478,0.070668433,-0.69316222,0.472303053,0.075773962,0.089016123
15463068,,-0.283686835,-1.227456064,0.245499826,0.185948441,1.315345691,,-0.451788583,0.636075419,-0.260929225,-0.647141186,0.699099066
15463069,-0.115372057,0.343443035,-0.764630374,-0.308152936,-0.323273331,-0.051518661,-1.500329478,-0.473395092,-0.629361693,0.28805502,-0.351825356,0.184492984
15463078,-0.020953792,-0.228232463,1.048686061,0.755529903,0.004287839,0.720982586,1.107105852,0.653250099,-0.051171732,0.107184096,0.418548388,
15463119,0.138692513,,-0.509278704,0.113270942,,2.250457055,0.205708691,0.547864104,2.015500099,-0.298372948,0.856432323,0.464740661
15463139,-0.257448531,0.781997597,2.553034332,1.019683894,,-0.026844079,-0.871407298,0.904805375,-0.395724225,0.667413417,,-0.400756195
15463219,,,-1.558379769,,,-1.717174038,-1.657328716,-1.599597259,-0.880022957,-1.843622302,-1.703548856,-0.901538105
15463283,0.669394354,-0.234733162,-0.99451808,-0.039420083,0.174117498,0.10542882,0.644626674,-0.547168961,1.410144476,-0.82113595,0.282662006,1.36316952
15463328,0.4413749,,1.587854797,0.682275885,,0.529986499,1.922182941,1.646336834,2.453366471,2.75691831,1.167908006,0.0936301
15463503,0.982692045,1.043334145,1.666291729,0.942156074,1.118787073,1.128351308,0.833108015,1.231891304,0.63365854,0.816016093,0.685736676,0.940514955
15463569,0.067923688,,0.459061432,,0.940639552,0.459900887,1.672574821,0.746476939,0.007946739,0.909649524,,0.400465129
15464130,,-0.081872091,-1.398181381,-0.822590216,0.052457122,0.781832939,-1.01165527,-1.052429225,0.043693323,-0.409141825,0.56271819,-0.377959317
15464378,-0.912972695,-0.324989759,-0.313410715,-0.03668762,-0.478179757,-1.306012282,0.034346233,-0.045507689,-0.577943929,-0.426764898,-0.290906555,-0.724059644
15464422,0.009694947,,0.485976667,0.66729474,,0.44622358,0.641210921,0.141365597,,1.614597156,,-0.117222872
15464591,-0.744567032,-0.016256953,,-0.245310829,,1.23471256,-0.295588064,,0.083700093,-0.177023175,1.051365448,0.317747154
15466911,0.067294748,,0.320437193,0.853592151,,0.654047898,1.024761422,-0.124907982,1.044880921,1.017802317,0.700487286,
15467353,1.4478575,,1.94732589,1.092925295,,-0.614111476,1.262809327,0.056918855,-1.526916148,1.224181276,3.0659858,0.553954006
15467552,-1.077331227,,-0.776286484,-0.163428711,,0.422028963,-1.340829352,-0.881279973,1.533493827,-0.273843128,-0.093291575,0.173697301
15472132,0.329323045,,0.951226319,0.229723766,,0.121358822,1.278808117,0.262680026,0.604315036,0.068728357,0.031420893,
15473258,-0.505518014,0.226410831,0.179041565,-0.245295744,0.228012092,0.153369118,-0.263781359,-0.386184846,0.014467673,-0.287707644,0.891042825,0.056600753
15474372,-0.093941631,0.099229747,-0.464342409,-0.575302073,0.042305482,-0.567808571,,-0.616171169,-0.577701673,-0.648914396,-0.881245632,-0.715194226
15480455,-0.722080171,-0.610733876,-0.792443391,-1.042061096,-0.568028111,-1.039246343,-0.81141233,-0.468213042,-0.550015043,-1.036130535,-0.659411952,-0.699529145
15485743,-0.260655511,0.406137251,-0.44494212,0.907597256,-0.593285082,0.264018652,0.906656351,-0.530243267,1.465775448,0.863859075,0.306053662,0.795208592
15487324,0.396336564,,0.388829126,0.293312191,,-0.089637451,0.62210917,0.727892708,0.716887053,0.354535694,0.436518103,0.930230484
15494356,-0.312665556,,-0.368577826,-0.330742309,,-0.499560095,-0.308374744,-0.239215763,-0.00497406,,0.38973165,-0.12026715
15495431,-0.139717924,,0.481881025,1.141794648,,0.932600307,-0.062981359,-0.407627316,0.832311441,-0.291865805,,
15495484,-0.219323562,-0.173552541,0.081492205,-0.309979862,,-0.615232035,0.047885945,0.682122557,-0.058425393,0.175426814,-0.251390804,0.582060554
15495959,,0.774529209,0.237400165,0.404347878,0.484874419,0.768533602,,-0.189212056,0.06476576,1.081497072,0.436369102,0.155399319
15495996,0.205168836,0.077997083,0.497932073,,,,1.577202793,0.485421118,-0.060124157,0.191987724,-6.42E-07,0.975523996
15497172,-0.658355621,-1.037317035,-0.420152237,-0.591677983,-0.628330828,-0.343767687,-0.23859707,-0.316151672,-0.101191839,0.21282007,-0.137635557,-1.040981986
15513541,,0.037293168,-0.539601602,0.947979451,0.385978938,,1.100108971,-0.623744461,0.537984826,0.634866114,-0.315953019,
