Mass_Tag_ID,A1_run1,A1_run2,A2_run1,A2_run2,A3_run1,A3_run2,B1_run1,B1_run2,B2_run1,B2_run2,B3_run1,B3_run2
13128447,987892.5,2238133.5,,2149566,,,815749.5,2859851.5,1268939,2047568,,1271338.5
13176483,417472.5,666942,254176.5,1384889.5,58922.5,434380,597245.5,1232649,225495.5,671195,605016,1071168.5
13187348,797154.5,,13069,,,83367.5,,,,,221148,28127
13191832,13933,,14707.5,,,11190.5,,,,,3714,
13198839,45785,,,74825,,,,,43907.5,,,
13364916,583158.5,246998.25,522381,989263,548024,781073,695856,439097.5,495845,8526,445853.5,30129
13365235,54482.5,107731,83248,177679.5,,,51719.5,,109817.5,184846.5,77326.5,129963.5
13365600,3493047.25,6053810,1712207,6628529.75,495460,3190956,4085389.5,6563518,4432273.75,4385277.25,3227317.5,3559359.25
13368308,116580,,,,,195968.5,,,154036.5,104715.5,109187.5,
13371898,16429,,,92488,,,67215,,53110,,237546,
13371944,27467,,,,,,,,,,181957.5,133322.5
13372107,1237903,1424442.5,714581.5,2888992,,552567.5,1765264,3015806,1439855,1316467.5,1055856.5,1573093
13374231,,,54259.5,,,105639,,1004040.5,83173,132235.5,,
13374639,16316,47391,30324.5,78131.5,,,,,15426,,,124806
13375770,2174991,2609399,1743307.5,4598397,339462,2082681.5,4040717,6645557.5,2969211.5,3385033.5,543063,260285
13377943,605550.5,943890.5,,518132.5,113550.5,357823,668794.5,994581.5,317595.5,,93897.5,
13378221,805876,648785.5,563162.5,1177533,88814.5,1115481,1769197.5,1821036,1511274.5,1642129,,
13382241,33842,,,172080.5,,15600,,,,,,
13382254,907433,934035.5,239915,1259365,,528612,1017305,1797174,558312,580972,,
13385656,1139030.5,1523018.5,767294.5,3360203,77982,969552.5,1396402.5,1551182,1222757,1300828.5,1111325.5,808968.5
13387614,889641.5,1786963,585020,1768727.5,,794332.5,1361534,1915534,562095.5,926335.5,890497.5,1317098
13388210,,,1016369,,,,8451,,,,,36144.5
13388918,585253,646470,424031.5,1056628.5,,430809.5,525118.5,1054501,740807.5,559628.5,147466,72190
13392834,205950.5,,43590,306393,,,123165.5,,,,369790,264036.5
13393543,23612,,95355,,,,52202.5,181737.5,,203939.5,,
13394772,,110822,27449,206234.5,,134547.5,,,117887,,,
13394811,376317.5,234364.5,1352210.5,2882290,,1737581.5,3328499.5,4039936,,,,
13398001,,148489,61498.5,,,107772,332674,381181.5,,133375,,
13398665,1856060,1794064.5,719950,2368695,1080749.5,10981506,1073503.75,1824941,1217494.5,1198730,844506.5,729086
13400906,,,30578,58027.5,34462,,,,98992,,104162.5,43971.5
13404079,193551,165917.5,49602,998298,,829185.5,1115392.5,2375303.5,1150267,277913.5,,
13404087,,,,157250.5,98070.5,,,245083,,,,190870
13404196,366794,574495,237923.5,,14505,91662,792236.5,512109.5,823837.5,444238.5,280924.5,227095
13404485,837313.5,95893,820726.5,3262052.5,264573.5,2705916,4149556.5,6647444,4141783.5,4074292,,
13409494,,,,,,,196706.5,,,,93365,210320.5
13409580,152730.5,,338567.5,262299.5,,421008.5,838371.5,1296220,381549.5,323083.5,,
13412326,1447211,1196354.5,502515,2840023,63664.5,952768,2213700.5,3991030,1706353,2025519,2872438,2850549.5
13413853,,,,318062,,115486,,,112899.5,,,280228
13414380,218861.5,264236,147093.5,596900.5,128560.5,216205.5,215151.5,,160163.5,219707,176006,141606.5
13415225,75867,947719,159057,705408.5,,526280.5,535355.5,1219767,432340,1100535,623362.5,438284.5
13415252,142570,139361.5,72045,455555,,,,108174.5,88120,,,15609
13415985,57480.5,333075.5,17882.5,246532,,272376,104125,670198,,85190.5,,
13416786,5851539,10111708,3786431.5,9561974.5,853943.5,7899679.5,8848939.5,13604841,7042455.5,9821525.5,2870091,3185411
13417255,170437.5,232355.5,,,,,,,,,153877.5,197074
13418628,3188464,5801548,2809205,10582950.5,731059.5,5071561,7775041,11395778,5535799.5,5982436.5,1091744,1530056
13418979,251562,324620.5,73713,23155,88600.5,90493.5,130417.5,163815,76649,379615.5,390002,311058
13419018,127806.5,120757.5,139216.5,424862.5,,,385335,416113,93572.5,,,
13421233,112404,,70072.5,149261.5,,236206.5,170043,340197,114595,120381,,55093
13421335,1004607.5,1366480.5,737534,1600748.5,246878.5,1798548,2447737,2260807,1611031,1873582,,
13427511,34025,,,,43135.5,28393,,25321,20812,,,
13428725,,93351,,320360,,,,331666.5,,,,189058.5
13464583,27013,,,,,,214296.5,314500,,,,
13465550,839840,664417,634760.5,2325904.5,1005057.5,1168456,1633542.5,1738942,1864038,1344434,,
13471131,738501.5,1132525,410210,1161877,,811463.5,822840,1321760.5,1009935,975841.5,1436944.5,1061915.5
13499805,,,,32547.5,32979,73502.5,69777.5,,,,,33206.5
13500572,440750.5,546536.5,286082,802870,526505,642300,467639.5,207901.5,136952,204361.5,804742,848818.5
13511338,1946824.5,2548155,,71370.5,1239368.5,1404009,,,,,165796.5,266446.5
13511838,261674,446596.5,70193,547657.5,,118244.5,1394490,2433927.5,142070,143301,1015136.5,1165757.5
13856093,116310,194522,29818.5,197058,69699.5,34443,71126,150245,66457,179624,,
13863067,,117635.5,113808,274736,,94929.5,249340,238246.25,117849,135626.5,,151609
13967428,543852,611380,329908,662896.25,509298.5,535082.5,680787.5,1323754.5,737373,754206.5,719653.5,545753
13976425,355368,1074147,55738.5,631376.5,51650.5,541488.5,1081213,1617958,187705.5,312992,511045.5,653772
14077642,285790,,,,,128148.5,,,,,,194875.5
14097640,372259,378908,205652.5,1408674.5,,334864,,160334,,178548.5,1742471,2307657.5
14105996,446498,1042324.5,344339.5,1172519.5,49852.5,498468.5,851557,1440079.5,437511.5,657996,512342,546332
14151795,,,73746.5,,,,264142.5,,,,377933.5,377645.25
14152353,54636,,,381644.5,,,,,39188.5,,71021,
14152576,298537.5,398740,334639.5,1533082,256661.5,240113.5,435422,82165,273739,665243,508363.5,855733.5
14179856,190552.5,151668,,864853.5,,,,,264002.5,,781200.5,336932
14259356,,,53417,84200,89093.5,30810,,,,105695.5,,
14297195,182375.5,,,,,,,90278,,132697,,
14303157,345022.5,199488,231035,774493,447411,87165.5,488101.5,100089.5,416167,451419.5,220929,507256
14310086,507540,737090,388832,1056744,439284.5,288594.5,790901,1005417,255823,446227,288881.5,455201
14350105,322446.5,452955.5,30357,803343,,709220,,70737,282437.5,124621,434812.5,300436.5
14360606,5813961.5,262457.5,,,,1878816,,,306213,,5840379,
14360743,,,,,,,,96641,37466.5,,,64868.5
14390208,247140,520549,109806.5,500665.5,,299083.5,370226.5,1449229.5,484681.5,234307,319145.5,705376.5
14391513,92614.5,40725.5,87568,264809.25,309348.5,234942.5,,448618.5,266794,,,
14394068,594057.5,1062945,239196,875834,,514973.5,498381,868285.5,410608.5,434931.5,207702.5,620662.5
14395465,140147,349065.5,179945.5,729487.5,133281,141225,310272,388074.5,170927,181066.5,64898.5,257247.5
14419756,237024.5,298320,79316,,,,691207,1300942,354216.5,465211,37174,166104
14421137,100543,,,201910,109942,150364.5,,,,,64791,
14430095,,,,,,,73182,,,137536.5,506786.5,807859.5
14445860,491866.5,1252374.5,119842,787673.5,18101.5,,551123.5,1048496,1233986,1261106.5,3042171.5,3655481.5
14472126,6980,,16547.5,,,44790.5,81085,,,,396707,
14539709,343693.5,707433.5,85875.5,471024,,194575,284065.5,307688,233751,296247.5,,384862
14545492,369157,425333,265213.5,449557.5,605402.5,582985,1374774,1459886,677200.5,754855,,
14546946,,,,366497.5,,,,,98530.5,260061,,
14557651,1750883,2602036.5,895791,2864841.5,,1206939,1622825,2845957,1416167.5,1421835,508498.5,786021
14581559,23612,,95355,,,29756,52202.5,181737.5,,203939.5,,
14619807,178181,,145553.5,131331.5,139635.5,70393.5,357052.5,498499,219806.5,285276.5,18138,
14655698,,,62896.5,318153.5,147870.5,125577.75,218861,,,,145873,
14709720,583713,1126032.5,214903,650133,40218,606522,,734755.5,158811.5,,530631.5,932233
14728670,128107.5,,61917.5,,20419,255546,,267622.5,,66580,,
14813534,,,,180016,,,,,,79287,98778,
14813943,57662.5,,,86703.5,,79839,123313,197041.5,,113689.5,,155623.5
14813957,120172.5,,82817.5,90004.5,,157306,100139.5,,52463.5,152930,,
14815936,772770,1549717,362751,1041337.5,24134.5,704879,1623349.5,3116867,638829.5,931436,427033.5,432550.5
14820955,245258,59320.5,103512,289062,,,79459.5,,17707,14068,291165.5,408930
14953397,183832.5,410640.5,,272877.5,,,271754.5,236314,163889.5,,885839.5,72520.5
14959018,,,,,,,,,99236,,127252.5,171405.5
15037563,653086.5,1008315.5,329428,1846071.5,,700364.5,488698,732660.5,982180.5,1036638,814094,586324.5
15052122,397487.5,724659.5,223908.5,,,346912.5,523557,,465972,308216.5,596495.5,
15058875,,190002.5,60934,328879.5,,19064,127570,,65820,113652.5,184331.5,
15232167,941664.25,2279212.25,587324.25,1730509.25,99959.5,574397,1686436.75,2269627.5,918107.25,1697261.5,942275.5,1344626.5
15294234,415113.5,693830,145556.5,987962,,557712.5,398807.5,773189.5,,257307.5,551582,538425
15457661,,,,,,,,,108483.5,,152656,157329.5
15811944,497134,719847.5,86593.5,150167,,339843.5,435923.5,904496.5,486795,517153,259628.5,436966.5
15898561,394024,584990.5,125404.5,388760,,229698,344929,572946.5,356662,432769.5,489393.5,
16498211,,,33796,80630,12348,19435,,,,,,109490
16570240,1833210.5,4996474.5,874735,5655231,222311.5,1997406,2178884,3707909,1637824,2613166.5,1992768.5,2866993
16578241,339873,762061,207848.5,475176.5,244710.5,187406,955662,1480129.5,322580.5,41590,720214.5,920482.5
16596581,79316.5,327771.5,121370.5,395751.5,,298158,452895,388681.5,118934.5,108725,105460,87733.5
16730631,95477.5,337791,,1008660,,122372.5,,291342.5,151184.5,315809.5,,
16767467,326605,346053.5,230170.5,746199,,248348.5,299573,524977,,169166,169952.5,183518
16770258,,,113030.5,110115,,,166171,479118,,,,
17111138,192113,,,615892,187330.5,276325.5,369815.5,887579,183497,,635992.5,461712
17245628,642891,895469.5,320024.5,744933.5,42858,731888,459537.5,936852.5,459739,408015.5,381409,867830.5
20703886,18651184,21322630,10095108.5,23029102,5755515.5,28416591.5,13968793.5,22321032,5363556.5,5158946.5,16885822,18006496.5
20707535,7481611,6387652.5,7450688.5,18574035,3762311.5,12461300.5,2305663,3746511.5,3188588.5,3348184.5,7557812,7513527
20707537,7954125,8610893.5,3179792.5,9485692,5283292.5,4846828,4267930.5,9250902,9120514,9993612,4357151.5,4353646
20707538,37683146,14701920.5,27543346.5,27525279,29636138,37492556.5,34906202.5,48989518.5,16181044.75,34625379,21236674.25,22379913
20707540,2054293,2754039.5,1207812.5,5114217,1284675.5,4303782.5,485607.5,1029764.5,805170.5,833982.5,987875,710062
20707543,11057995.5,14271882,6242847,28969297,1944109.5,22822607.5,5794384.5,8289780,6744171.5,7685196.5,11174486,11401457
20707671,534977.5,551733,494608,1245448.5,367413.5,633594.5,100217.5,207537.5,680063.5,503452.5,1002674.5,876011
20708329,9143890,12371935.5,4701672,12582622,610663,5754122,7309180.5,11646737.5,8451507,10072681.5,3482826.5,4900232.5
20708463,4180432,8488322.5,4762223.5,14615941,11976517,12879036,4161196.5,6790162,3465837.5,3471516.5,4900137.5,6329696
20708804,3122585.5,3182373,2205801.5,6514040.5,1009612,5097235.5,4997449.5,6942998.5,4197188,3608751,376928.5,235533
20719733,296199,200550,267041,1754206,,66236,30626,127018.5,385198,899425.5,1131027,512686.5
20723274,290790,,152274,,,53931,,,,,828805.5,961143.5
20725803,212707,68395.5,28229,302152.5,31775,,21830,55456.5,240477,50241,605260,336248.5
20730464,,,120884,,,,,,88676,,62861.5,180733
20730468,34694,,221569.5,,,93070.5,137121,247452,,,48125.5,264623
20730525,581585.5,151020.5,386550,469319,,386018,229068,644750.5,463886,211941.5,631766,587358
20730636,2100431,2202141.5,811665,2941739,16182.5,1572518.5,2005033.5,2388871,1428918,1868605.5,1748793.5,2238042.5
20731587,153934.5,229804,508314,616477,,702957,693805,,887184,943383.5,,
20732716,711227.5,1278927.5,436239.5,1547204,596487.5,560756,844409.5,1605499.5,1211512.5,1498988.5,918264.5,1115341
20733284,7296755,6064955.5,4262761,7456595,1074368.5,5553596.5,9409614.5,13002338.5,7405038.5,7631037,8734720.5,8919582.5
20733285,592084.5,215311.5,463290,873857.5,50432.5,910772,663808.5,1005048,94836.5,,1975722.5,1390878
20733286,373319,262473.5,168521.5,742808,,274533,703028.5,1718930.5,779165,776900,908263.5,545561
20733291,863028,1042408,391911.5,1390709.5,111830.5,1604650.5,1976287,3024249,1257584.5,1013309.5,48912.5,104871.5
20733293,1200778.5,1774445.5,597747.5,2849974,,1658239.5,,1031068.5,1655516,1543513.5,1317171.5,966040
20733294,4543571.5,6022368.5,3011527,10353855,742480.5,5317256.5,6689581,10098626.5,6757217.5,7682940.5,4034763.5,3879978
20733301,1561256,1674785,907753,2228423,1414527,1682062,1873121.5,3622238,2321093.5,2040763.5,1229786.5,1011445
20733310,452893.5,,461203,340457,,126921.5,203393.5,,164265.5,113275.5,30188,525625.5
20733329,791838.5,998844,255897,807774.5,,544944.5,1251568,3236508.5,369764.5,,,436214
20733371,4218598.5,5411736.5,1210775,6668419,287500.5,2950962.5,2907385,5009173,3652896,3526730,7009851.5,7177362
20733697,10100772,10899159,3475972.5,10865654,1267842,5956598,6128515.5,8020222.5,6549582,6266703,9359302,9368337.5
20734074,226546.5,576419.5,116998.25,464474.5,158796.75,220850.25,338440.5,493762.3333,314107,187079.5,208558,320612
20734772,757191.5,1861955.5,229200.5,971117.5,843416.5,816891.5,1683952.5,2413001.5,1043562,1406394,1167350,1380375
20735151,1627763.5,2961405,552058,1773477,71646.5,1460203,2609772.5,5050405.5,2150633,2624482,1635205.5,2570729
20736071,1281757.5,2427771.5,722070.5,2338455,1190861.5,1588215.5,3102724.5,5718663,1678588,2068520.5,1642391,2425391
20744392,5805310.5,6119191,3411386.5,9354846.5,4011614.5,4912941.5,4435614,6601601.5,3712027.5,3813447.5,5598528,5550236
20744458,312903,182859.5,126077.5,2476535,,210486.5,144306.5,157042.5,81301,,656122.5,361417.5
20744463,229707,,98329.5,444318,,183400.5,,,,,,
20744734,3664428.5,4261962.5,2198876,6608616.5,1948689.5,1833980.5,3581297.5,5613432.5,4691021.5,4868072.5,4223930,4603918
20744905,497625.5,,539933,1946840,527177.5,2179085.5,9449,259546,43112.5,87537.5,19591,112382.5
20745009,182366,180661,180311,614742.5,4372,195746,128762.5,447549.5,86489,248178,189319.5,261302.5
20745510,3013790.5,3324649,1330350,5950494.5,128074,3212847,2983711,4599918,3540796,3959352,979446.5,977819
20746141,1271100.5,,470844,,,,31151,43951,,24754,1116363,1635191
20746149,,,,,,,52487.5,,,,81088.5,100252
20746158,77560,,827666,,,438524.5,237108.5,187690,,147923,1167832.5,735182.5
20746159,1338157.5,1224993.5,1129877,5007549,275943.5,1682354,1949880.5,2941260,1645125,1004824,1864202.5,2093668
20746162,4460592,4929138.5,2626821.5,6938425,733477,4173216.5,3427887,5840500.5,3773470,3844073,3106718,4464440
20746183,,,,,,,,125761.5,,,989233.5,648028
20746186,,437022,250304.5,1119422,,683678,136556,742158,358609.5,367463.5,223084.5,400197.5
20746210,,625504.5,672891,669488.5,,859527.5,347271.5,,158532,318429.5,557810,220336
20746226,1639537,2299764,878364.5,3692489,154330.5,2299060,1184547,2402935.5,1359523,1511017.5,1625072.5,1685679.5
20746372,6947702.5,8380581.5,3270618.5,11018143,363003,6754110.5,6929934,10149950,7252135.5,8615746.5,2617283,2506161.5
20747405,1189928,1556086.5,498717,1731872.5,278374.5,1471155,2144320,3787753.5,984157,1463118.5,,38228.5
20749683,,,102639,349562,106684.5,1330551.5,,,,,,
20750696,6257063,4164697.25,2527139,8866225.5,797610.5,5326612,5705941.5,8539788,6067098.5,6392053,5790308,4706974.5
20750762,3196149.5,7293197,3729261,16158627.5,1123587,12367211.5,2928613,4993759.5,2677919.5,3246390,5942779,7929589
20750834,73060,40429.5,,89804.5,,,,,,44877.5,,
20750840,352619.5,402845.5,279381,784526,555475.5,585925,60425.5,303821,538107,569455.5,32997.5,14405
20750861,438159.5,602185.5,799254.5,1691712.5,,370612,1504459.5,2501329.5,433938,809333.5,,
20750870,,235283.5,,550785.5,,355382,,,,,,
20750871,130466,,54521.5,138163,,26052,182937.5,526882,122313.5,,596870,553724.5
20750906,822003.5,827844.5,478949.5,911402.5,546905,468567.5,787607,772804.5,1154623.5,1205451,227914.5,173077.5
20750908,793132,984157,,254923,,,,,641061,974211,702790.5,999924.5
20750952,1225343.5,2039962.5,233184.5,1697735.5,248741.5,933863.5,900484.5,2020981,835239.5,829865,1015479,1138534
20750955,1917019.5,1706487.5,1521617.5,2344318,387637.5,2111205,2435052.5,3299685.5,2022203.5,1701384.5,2337241.5,2107651
20751098,,,,,,,149194.5,150843,,,228978,441123
20751260,4881242.5,,7768376.5,,1696223,14937688,406125,4769359,2467370.5,,2397024.5,7318704.5
20751476,4862143.5,5958384,2324999,8516018.5,181928,3403767,3689214,5948132,4686068,4939450.5,6122697.5,4818148
20751558,142258,73743,60711,79146,,35427.5,,116687,22577,87266.5,211477,45623.5
20751605,2738473,4018138,2123967,6226568.5,366569,3077890.5,3565757,6496521,4185555.5,3948676,2713059,2747403.5
20751657,5319110.5,7445187,2763013.5,1566375,3266324,2819521.5,4490479,9157642.5,3248797.5,1470774,5417139,6200436.5
20752238,1439418,1711284,461194,2069858.5,561726.5,574832,558665.5,1112139.5,787124,900024.5,1012428.5,1038185.5
20754230,298390,73188,,120514.5,,39450.5,,,,,58527.5,
20754238,24742660,27652900.5,15072186.5,22962537.75,22167982.5,22267720.5,21199279,34989064.5,27128320.5,28474820.5,31547673,31671163
20754495,,,115795,180171.5,,187771.5,202768,,,,168406.5,368424
20758790,,,63837,78967.5,,,400785,581950,60675.5,80473.5,,
20758800,12494982,20074813,5703870.5,20165008,780316.5,11300497,14852660,23662315,15147987.5,19572984,15888144,18177672
20758874,,984854,,679916,,407527.5,,1421686,460192,690885.5,,321994.5
20758896,3035157,2670479.5,1883210,2157013.5,271266.5,2017123,2953364,4887927.5,1966251,1650218,2548355.5,2598732.5
20759149,10129345,13825348,5423286,16911922,1914606.5,9531053,8321498,14139666.5,3748423,4117467.5,11343142,11799272
20759745,3969933.5,,359250,,304453,54255,,,966961,882568,8209514,10401018
20761449,,196317.5,413181,735213,16041.5,227109.5,1803904.5,384576.25,217747.25,204084.5,948530,589118.75
20765979,2887892,4843073.5,36975,182835,,400105.5,,,,,15264811,14331727
20768041,310352,284099,400852,2381141.5,,699646,820373.5,854854,485893.5,404681.5,,
20775534,34147266,42051725.5,25072190.5,75276435.5,7285643,32607951,46034686,72270354.5,36924125.5,41213898,17226434,18025184.5
20775662,6048420.5,8605673,2017855,9063777,2009465.5,2560135,1613643.5,3546442,5270251,5678255,8599256,8799241.5
20775776,1050592.5,1353815,220321.5,446374.5,,209135.5,95265,256520,893515,1261223.5,1453987,1674131
20776559,1417441,1613316,377105,3142819.5,127277,1153019,1565826,2776367.5,1365176,948695.5,2637969.5,2126549.5
20776835,249495.5,303428.5,69099.5,935596.5,,226493.5,76305.5,215465,197017.5,273858,,
20778344,4665244,3213357.5,2470643.5,7510169,1605084.5,1926525,287909,651381.5,608108.5,573501.5,8926522.5,8855516
20778660,,,,39277,8916,17085,,10080,12818,,,
20782826,194551.5,218258.5,,,,,,,87081,66111,141018,140811.5
20783120,2086865,3547031,1490037.5,2636981,415681,2976037,2691888,3059103.5,2439440,3414044.5,1512250,1598030.5
20786637,1429162,1851944,902098,3063995,,959996,1592964.5,2696507.5,1124270,1560528,2167202,1772957
20787185,,,50305,483575,,69993,,116374,,148921,239912.5,125102.5
20788588,5360193,7632969.5,2165847,11121463.5,1403593.5,6188558,7313535.5,11035292,5649815,6489071.5,5773925.5,6466111
20792835,680734,883775.5,362319,1361891,,759805,918540.5,1535240,720390.5,478658,823238,1000998.5
20797440,2064161.5,2172822.5,776132.5,3878625.5,205229,1798801.5,1942671.5,3717501.5,2646406.5,3563128,2825788,2395349.5
20800271,62971,,180336.5,496261,17990,762793,,,,,,
20804164,1402588,2666425.5,488161.5,2526454.5,43109,1149600.5,1839141.5,2571006,1574473,1997821,1685843,2397175
20822620,12147369,2234606.5,5262165,6741220,10478081.5,10842521,7004186,12693745.5,3194301,2502962,10779906,10514989.5
20823923,2308064,3456082.5,2344966.5,6232187.5,41953.5,3470631.5,2741433,3842739,2837356,2989374.5,1470528,1686675
20826657,425446,863163.5,357663,823150,6084,326905,818103,1323354,615392,695547.5,216327.5,131154
20826667,5207147.5,6793482,2894630.5,8671242,992551,4553078,4897651.5,8388376.5,5610782,5814291,6152332.5,6580098.5
20827439,,,181713.5,,24334,176933,254715,342064.5,110121,,,92857
